date/time	precip	temp	rhum	wind	rain	snow	solRad	netRad	refET	potET	actET	netRain	netSnow	throughfall	interception	intercStorage	snowDepth	snowTotSWE	snowMelt	satMPS	satLPS	actDPS	actMPS	actLPS	percolation	actRG1	actRG2	catchmentRD1	catchmentRD2	catchmentRG1	catchmentRG2	catchmentSimRunoff_qm	catchmentObsRunoff
2004-02-20 22:00	0.0	-1.6	80.50656086470175	1.890999999999999	0.0	0.0	0.0	0.0	0.012118892475604924	0.020648273747323864	0.020571980562070817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7845433264995973	0.0	0.0	96.36518098385811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.33
2004-02-20 23:00	0.0	-1.9459999999999993	84.14015613320545	2.0100000000000002	0.0	0.0	0.0	0.0	0.010107715492301548	0.017181915048957195	0.017115376064215048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7842955369066931	0.0	0.0	96.34806560779394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.41
2004-02-21 00:00	0.0	-2.432999999999999	87.56615392804467	0.2869999999999999	0.0	0.0	0.0	0.0	0.0014876810265790324	0.0026163935313285426	0.0026058615077241337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7842578615046047	0.0	0.0	96.34545974628624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.16
2004-02-21 01:00	0.0	-3.030999999999998	92.37300838742765	0.7760000000000004	0.0	0.0	0.0	0.0	0.002177655362107369	0.003782165069668994	0.0037668510125344465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7842034121350897	0.0	0.0	96.34169289527372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7
2004-02-21 02:00	0.0	-3.225000000000001	94.94829285491785	0.5360000000000003	0.0	0.0	0.0	0.0	0.0010329259582438233	0.0018037466052583124	0.0017963812291640667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7841774536186837	0.0	0.0	96.33989651404451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.39
2004-02-21 03:00	0.0	-3.1379999999999986	94.10595647454144	3.0839999999999983	0.0	0.0	0.0	0.0	0.004644385067215359	0.0077800701175382205	0.007748173481280698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7840655058491117	0.0	0.0	96.33214834056324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.79
2004-02-21 04:00	0.0	-3.368	95.13500297078774	2.5650000000000017	0.0	0.0	0.0	0.0	0.0033764661735701546	0.005689579455200618	0.005665846246005563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7839836964414719	0.0	0.0	96.32648249431728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.08
2004-02-21 05:00	0.0	-3.8649999999999958	97.48530607516606	0.586	0.0	0.0	0.0	0.0	5.387942652093433E-4	9.398526174444564E-4	9.358824168037519E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7839701895551355	0.0	0.0	96.32554661190038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.57
2004-02-21 06:00	0.0	-3.527999999999994	94.90367992547942	2.2730000000000015	0.0	0.0	0.0	0.0	0.003239568975088163	0.005480275201369453	0.00545707703187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.783891438041378	0.0	0.0	96.32008953486856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.91
2004-02-21 07:00	0.0	-3.1589999999999985	92.18642776141733	2.6939999999999964	0.0	0.0	0.07643481845738305	0.05254262415791201	0.009970655204901174	0.013524136008064567	0.013462552151216665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7836945343726046	0.0	0.0	96.30662698271736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.02
2004-02-21 08:00	0.0	-2.462999999999999	87.26160313443836	4.836999999999997	0.0	0.0	0.2942088188411137	0.2440228437967069	0.02937233919866959	0.03662299103027073	0.0364498768384701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7831614141138765	0.0	0.0	96.27017710587882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8
2004-02-21 09:00	0.0	-1.5099999999999982	77.02058053639973	4.960999999999999	0.0	0.0	0.4848005583557168	0.4113798874511415	0.053817896179131464	0.06813645660102043	0.06778781287447651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7821748019773902	0.0	0.0	96.20238929300434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.14
2004-02-21 10:00	0.0	-0.2890000000000003	71.16159867889486	5.303	0.0	0.0	0.6625505300934738	0.5675534911333816	0.07566875749730834	0.09542188837547425	0.09485417299742212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7808044582195461	0.0	0.0	96.10753512000704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.72
2004-02-21 11:00	0.0	1.423000000000001	64.19272305961246	3.274000000000001	0.0	0.0	1.063397322980168	0.919967630366374	0.12502034887277536	0.14429180613052078	0.1432168613942961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7787476224920962	0.0	0.0	95.9643182586127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.13
2004-02-21 12:00	0.0	1.146	68.2806091916104	3.6800000000000006	0.0	0.0	0.8810181728267992	0.7596617114783468	0.10313574529325426	0.12160162381752793	0.12041733240311445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7770578804977365	0.0	0.0	95.84390092620957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.73
2004-02-21 13:00	0.0	1.084999999999999	67.41715788012723	2.0280000000000014	0.0	0.0	0.7406470238630697	0.6360979335574167	0.09443871501072956	0.10755915775068062	0.10626475475891306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7755925048829571	0.0	0.0	95.73763617145069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.13
2004-02-21 14:00	0.0	0.972	68.32707730425578	1.3690000000000002	0.0	0.0	0.6578073492230955	0.5632404284648799	0.08558901413556495	0.09495525477374553	0.09361082292418682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7743239326665886	0.0	0.0	95.64402534852653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9
2004-02-21 15:00	0.0	0.7810000000000007	69.22813985549247	0.3899999999999999	0.0	0.0	0.44696415946094725	0.3777398708557374	0.05911328366657318	0.06184148409215721	0.06083259445541579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7735106109496355	0.0	0.0	95.58319275407108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.72
2004-02-21 16:00	0.0	0.5309999999999997	74.60574974611187	0.07399999999999998	0.0	0.0	0.234498662031629	0.19099690112245069	0.029354385639506476	0.029460299080351197	0.02893502683685692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7731270239243624	0.0	0.0	95.55425772723422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.22
2004-02-21 17:00	0.0	0.42899999999999994	80.54082486862359	0.4739999999999996	0.0	0.0	0.016783816246875822	2.8911515319589217E-4	0.004279442668285435	0.007447391786843401	0.007325103925851185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7730320938110969	0.0	0.0	95.54693262330835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.79
2004-02-21 18:00	0.0	0.8930000000000002	75.29628479883175	1.4109999999999996	0.0	0.0	0.0	0.0	0.013984551325532188	0.024001625804830944	0.02361729541923451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7727280248995687	0.0	0.0	95.5233153278892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.87
